read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
210a6f91-137d-4bbb-8aa8-a8be6bf8693c	pUC57_Cre	+	3840	7457	28	3619	52	78	3539	3490	0.986154	0.951213	6160	0.47902
4007a4e5-b44c-4d8a-a128-539caaaa7d83	pUC57_Cre	-	1	3980	3468	7393	52	106	3873	3810	0.983734	0.945175	6600	0.521897
e4c362d1-c8ee-4aff-82fd-67f52efb092a	pUC57_Cre	-	1	3980	3438	7381	46	82	3897	3822	0.980754	0.949565	6716	0.526053
142235e1-e5aa-4312-ba62-c84b86954589	pUC57_Cre	-	1029	7454	2	6336	104	195	6230	6070	0.974318	0.929698	10130	0.84383
baca9dab-1b6d-466b-8caa-2ce64de2fc6b	pUC57_Cre	+	3271	7457	28	4193	52	73	4113	4055	0.985898	0.956819	7292	0.741883
00332ca5-812c-4984-916e-9b2fba2358c6	pUC57_Cre	+	1	3967	3476	7377	55	120	3846	3752	0.975559	0.933101	6286	0.521279
483d795d-73f8-4eec-aa58-237a6da72961	pUC57_Cre	-	2944	7457	13	4446	40	120	4393	4322	0.983838	0.949264	7628	0.595257
4fe1dd94-f1fa-49c6-b4ee-71585494189a	pUC57_Cre	-	3094	7457	21	4342	44	86	4277	4206	0.9834	0.954391	7500	0.577739
21f7eb94-14eb-4974-8a0f-ff4530811615	pUC57_Cre	-	1	3980	3445	7352	51	123	3856	3770	0.977697	0.935484	6392	0.522564
b8199bd0-e192-4fca-b7e4-5c40351dfe96	pUC57_Cre	+	912	7457	29	6444	90	220	6325	6148	0.972016	0.926601	10160	0.883997
4ce54f76-b321-4c34-a78f-ffac7bbf57c1	pUC57_Cre	+	6327	7457	27	1138	15	34	1096	1079	0.984489	0.942358	1876	0.505535
dc437992-68c1-481d-a191-644acac9c4e8	pUC57_Cre	+	1	3979	3480	7395	57	120	3858	3743	0.970192	0.927633	6196	0.520859
14be9340-04a2-4b91-8f38-82dca44c669c	pUC57_Cre	+	2	3980	3440	7342	43	119	3859	3781	0.979788	0.940313	6482	0.524606
143db261-d73c-4932-92fc-e34655c9141a	pUC57_Cre	-	1305	7457	0	6045	81	188	5964	5843	0.979712	0.93743	9956	0.81187
3a2192b3-335e-4c4c-aab1-71d7e83fef37	pUC57_Cre	-	1	3980	3435	7391	66	89	3890	3808	0.97892	0.941409	6558	0.524471
a3c48dbb-3187-4313-b18d-bd9ad8cb10de	pUC57_Cre	-	37	7457	3	7304	90	209	7211	7058	0.978782	0.939814	12126	0.980688
25d92b0b-3273-48d2-86c5-9cee3080fa5e	pUC57_Cre	+	1	3980	3459	7407	54	85	3894	3829	0.983308	0.949417	6744	0.524798
6abb6b69-f1f9-449f-b5fb-7e04af5f68db	pUC57_Cre	-	1	3440	1994	5273	68	228	3211	3115	0.970103	0.888224	4811	0.60665
4958ba84-a1e2-4833-965a-0e5e76c9df27	pUC57_Cre	+	1	3980	3461	7407	78	111	3868	3742	0.967425	0.922356	6090	0.521364
2e13afb3-99a8-44a2-82f3-71c49f34e09e	pUC57_Cre	-	5	3980	3445	7323	35	132	3843	3767	0.980224	0.939402	6484	0.522928
d281402c-f215-4b06-b16c-116de0e72352	pUC57_Cre	+	2779	7457	35	4631	97	179	4499	4336	0.96377	0.908063	6720	0.7555
60e9f006-cb24-41fa-9630-5a91643734c6	pUC57_Cre	-	5308	6061	11	766	11	9	744	733	0.985215	0.959424	1326	0.937028
595bd2ac-d556-4ad4-82fa-663645fd8991	pUC57_Cre	+	1	3970	3472	7426	89	104	3865	3760	0.972833	0.926565	6154	0.520469
fb231a76-d256-4332-abef-1b5547756dbf	pUC57_Cre	+	1	3977	3453	7361	49	117	3859	3791	0.982379	0.941863	6518	0.523041
0343ea24-28ff-4ec0-98ac-e8ab3f02c72d	pUC57_Cre	-	2742	7453	2	4612	81	182	4529	4415	0.974829	0.921327	7196	0.617451
5e587da2-95c9-4b34-b4a9-734cdae62ff7	pUC57_Cre	-	516	3980	0	3341	51	174	3290	3215	0.977204	0.914652	5325	0.976841
346dfcc9-23ae-47d1-b7cb-baead8275713	pUC57_Cre	-	1	3980	4788	8719	47	95	3884	3773	0.971421	0.937158	6406	0.520923
5733d203-5d97-4477-a547-4d1153f69a84	pUC57_Cre	+	1	3980	4784	8736	89	116	3863	3766	0.97489	0.925762	6210	0.518106
4ac7b8eb-671e-430b-a579-3c23b2b140dd	pUC57_Cre	+	1	5067	2378	7426	92	110	4956	4845	0.977603	0.939318	8262	0.667385
67387545-b400-4e74-8d26-43f8ec3ed16b	pUC57_Cre	-	1	3980	3471	7400	60	110	3869	3786	0.978547	0.937361	6472	0.521148
23d0bc2f-246a-4a53-a8b9-b6f5d5e9d9c3	pUC57_Cre	+	3974	7457	20	3439	50	114	3369	3303	0.98041	0.9349	5598	0.520309
d0afe829-fe20-4eb7-b2d2-5e227385c49d	pUC57_Cre	-	3177	7457	3	4238	42	87	4193	4139	0.987121	0.957658	7460	0.569624
f49b3c94-9b0b-4da6-8337-888e93663878	pUC57_Cre	-	3974	7457	8	3466	76	101	3382	3308	0.978119	0.929475	5518	0.462401
417ccde4-99d1-4dbe-8fb6-69544fa13bb0	pUC57_Cre	+	1	3973	3478	7416	50	84	3888	3822	0.983025	0.950274	6736	0.522791
35eab1b3-9d7d-44ed-a8c0-6c8693081358	pUC57_Cre	-	1	4213	3172	7303	81	162	4050	3932	0.970864	0.91591	6306	0.552524
371a96a0-7f02-41ca-af1f-667fad50454e	pUC57_Cre	-	1	5305	2128	7391	100	141	5163	5031	0.974433	0.930977	8424	0.696573
d9f67a4a-b908-44ae-8acd-e59c64a858c5	pUC57_Cre	-	1	3980	3477	7443	72	85	3894	3828	0.983051	0.944952	6642	0.522264
5efe3598-e4ee-42cb-aba8-d258bd152214	pUC57_Cre	+	2	2411	880	3245	20	64	2345	2319	0.988913	0.954714	4122	0.719546
496732ab-1def-461d-bcd6-b062bedac207	pUC57_Cre	-	1	4842	3285	7942	57	241	4600	4458	0.96913	0.910167	7057	0.616953
cdd78cb2-f6ee-4ce8-8b23-38aa8cf9b596	pUC57_Cre	+	1	3970	3483	7400	83	135	3834	3713	0.96844	0.916338	5922	0.518108
b73850ca-28fd-47dc-9095-dd6b9a2381a6	pUC57_Cre	+	1	3979	3492	7456	63	77	3901	3837	0.983594	0.949517	6758	0.523203
93e93dd2-908f-47f5-b56f-19da4fd6412e	pUC57_Cre	+	2398	7457	27	5003	67	150	4909	4789	0.975555	0.934257	8060	0.686958
4ddd55f4-f089-4a70-98d6-71b81d07a5d1	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ba4ffdb0-389c-4191-b0ec-19a9730bb1bf	pUC57_Cre	-	1712	5173	0	3421	39	79	3382	3295	0.974276	0.941429	5698	0.71759
9e9d3730-1908-42f5-bb71-913cfe3671e3	pUC57_Cre	+	1	3970	3468	7389	51	99	3870	3784	0.977778	0.941294	6472	0.523751
f4ebd597-57fe-4ad9-9733-50cd02cc49da	pUC57_Cre	-	1	3980	3444	7401	74	96	3883	3798	0.97811	0.937084	6460	0.522822
017bfb49-7d79-476b-a582-d938fcd65bfc	pUC57_Cre	+	3800	7450	28	3644	29	63	3587	3528	0.983552	0.958956	6364	0.731593
f8bc4786-a1c1-4f29-aa5f-4cb9a08aede5	pUC57_Cre	+	1	5701	1014	6589	58	183	5517	5380	0.975168	0.934352	9160	0.837305
f6ce5921-8169-4db3-ab8d-e8d1dfd6ec92	pUC57_Cre	-	1	3980	3478	7389	54	122	3857	3773	0.978221	0.935532	6394	0.520092
b35a8b11-b44d-4b03-940f-f20a20f159c6	pUC57_Cre	-	3974	7457	7	3489	56	57	3426	3344	0.976065	0.9449	5838	0.459496
b05c25fc-f0ad-4d7f-9093-df1a778686dd	pUC57_Cre	+	1998	7457	27	5405	53	134	5325	5224	0.981033	0.94775	9130	0.793947
79d5a167-796d-48a4-a03a-3ebe26dbfa23	pUC57_Cre	-	1	5965	1471	7306	92	221	5743	5605	0.975971	0.925528	9272	0.783279
21c89414-a3e3-478f-a52a-758decbe3668	pUC57_Cre	-	3960	7457	1	3454	42	86	3411	3335	0.977719	0.942357	5774	0.468287
425999aa-5d20-48cf-b55a-2fb5e2968c28	pUC57_Cre	-	1	3976	3436	7337	50	124	3851	3767	0.978188	0.935901	6430	0.523021
bc65048b-8541-46ec-8c5c-8e2c8abd4814	pUC57_Cre	-	63	3980	199	4078	63	101	3816	3733	0.978249	0.93794	6358	0.929598
b0f7aa12-8aa7-488d-8043-caba5bb333f7	pUC57_Cre	+	4	3980	3468	7385	45	104	3872	3798	0.980888	0.944541	6618	0.523314
72adff53-30ed-4c7c-8efb-b9cf6f1d59cc	pUC57_Cre	+	1081	3746	27	2699	70	63	2602	2535	0.974251	0.926874	4208	0.958732
14caf241-5c3f-4f9c-9d42-62d21d9c09d9	pUC57_Cre	-	2864	7457	1	4537	49	106	4487	4416	0.984177	0.951314	7858	0.645055
148aa58c-4d31-41e7-b8b5-26bbd810c30c	pUC57_Cre	+	1	2533	1608	4120	61	81	2451	2380	0.971032	0.917856	3788	0.592745
3c9d6ad5-e310-4124-97ff-53bd62afbebd	pUC57_Cre	+	1	3980	3471	7437	114	127	3852	3715	0.964434	0.907647	5752	0.517047
b69e2317-728c-4144-8304-d4b625c68d65	pUC57_Cre	-	1	3980	3481	7383	65	142	3837	3745	0.976023	0.926063	6156	0.517814
a57ab8ac-2d20-4842-aec1-ab277a967c13	pUC57_Cre	+	3974	7457	22	3483	27	49	3434	3386	0.986022	0.964672	6232	0.461559
59a07506-00b4-4d51-aa6b-6423f8b103b3	pUC57_Cre	-	1	3980	3438	7357	56	116	3863	3798	0.983174	0.941264	6560	0.523229
0a3e8c8d-66c9-4e8e-92ef-5f55a9efcda3	pUC57_Cre	-	677	4188	3	3472	51	93	3418	3343	0.978057	0.938518	5698	0.976851
69836214-c62a-4c20-903e-e05264f6ed70	pUC57_Cre	+	1	3970	3465	7381	75	128	3841	3749	0.976048	0.927052	6196	0.52039
556b57ac-68c5-4c4c-ae42-944b4556c03c	pUC57_Cre	-	1	3980	3422	7349	61	113	3866	3767	0.974392	0.932426	6338	0.524203
1ee1e428-f96e-40d7-9172-c51fcf494364	pUC57_Cre	-	1	3980	3442	7362	50	109	3870	3774	0.975194	0.936709	6394	0.523681
b4f1a9cd-c9b5-4f16-ad3b-c7c7b3af240f	pUC57_Cre	-	1	7324	122	7316	142	271	7052	6784	0.961997	0.908774	10642	0.96037
03d1a7fe-4e7f-4acd-8d42-b4202183a093	pUC57_Cre	+	3974	7131	24	3148	44	77	3080	3008	0.976623	0.939706	5162	0.978399
5daeaba8-3784-4e2b-89c4-b400f69fbaf0	pUC57_Cre	-	1	3980	3378	7306	60	111	3868	3791	0.980093	0.938599	6484	0.527479
3da8fa20-2be7-4c23-9536-8682c90b31fc	pUC57_Cre	-	703	7457	1	6677	74	152	6602	6464	0.979097	0.94669	11332	0.894216
6c333e2c-277e-4482-abd3-7215d9ee94a9	pUC57_Cre	+	3734	7457	25	3684	40	104	3619	3535	0.976789	0.93941	6070	0.494061
1ee6121b-b0db-4528-9312-8f478778633e	pUC57_Cre	+	3432	7457	27	4023	36	65	3960	3905	0.986111	0.961586	7092	0.89149
0c8e9e4b-7229-4c93-a404-3988e2d3bd0d	pUC57_Cre	-	1	6040	1421	7364	61	157	5882	5766	0.980279	0.945246	10056	0.795833
5ebb79db-74e5-4d92-af9d-3f57ba7d1f0c	pUC57_Cre	-	1	3980	3478	7402	60	115	3864	3730	0.965321	0.923496	6094	0.519984
d83a1c71-cc0d-4e8b-87fa-232f1099f695	pUC57_Cre	+	221	7457	27	7113	132	282	6954	6708	0.964625	0.910423	10496	0.95143
3817672a-1580-42bc-b959-7b0b4090c305	pUC57_Cre	-	1	3980	3442	7359	55	117	3862	3788	0.980839	0.939018	6460	0.52281
35372a82-76da-4b7e-b60c-afcc6af87029	pUC57_Cre	-	1	3980	3402	7313	51	119	3860	3764	0.97513	0.933995	6340	0.526029
7e362d26-8119-44a2-a0a6-5bde24f93b5c	pUC57_Cre	+	1	3970	3477	7340	75	181	3788	3668	0.968321	0.907023	5696	0.516076
4a14b3ba-fce1-451e-9212-37398d5b7f57	pUC57_Cre	-	1317	7457	0	6059	73	154	5986	5831	0.974106	0.938516	9996	0.811441
069519d6-abff-426b-b0b6-75486485a264	pUC57_Cre	-	1	6648	1723	8205	68	233	6414	6283	0.979576	0.935666	10857	0.860247
108a1b8a-0096-4643-ba6a-f4a5f0a7e31b	pUC57_Cre	-	1	3980	3434	7358	63	118	3861	3774	0.977467	0.933696	6330	0.522958
1057bf69-cd24-4170-954d-a5b70d21c844	pUC57_Cre	+	1	3980	3481	7394	84	150	3829	3689	0.963437	0.90795	5770	0.517083
25f13ba5-2371-4ae9-bc3d-d542cc735bf4	pUC57_Cre	-	3974	7457	10	3365	39	167	3316	3219	0.970748	0.913969	5130	0.462741
9608bc9d-097f-42b0-ae11-01c61c87a9f3	pUC57_Cre	+	4	3970	3475	7385	71	127	3839	3729	0.971347	0.923706	6090	0.519837
04d22278-e820-4a0c-8a1f-896666e9ce4a	pUC57_Cre	-	1	1638	869	2485	19	40	1597	1559	0.976205	0.941425	2664	0.63499
afe7dbd3-8ab0-4050-aa70-00d9b9bf9695	pUC57_Cre	+	3330	7457	28	4080	51	126	4001	3908	0.976756	0.935376	6602	0.540311
d447f051-03ff-4feb-8d58-f21792d9e94b	pUC57_Cre	-	1	3976	3463	7392	59	105	3870	3805	0.983204	0.943233	6586	0.521634
aa0c2b36-d5a0-4ba3-ad4b-531f530a4a11	pUC57_Cre	+	1	6624	849	7404	104	172	6451	6318	0.979383	0.9392	10824	0.871168
4d115230-31a9-4f75-96b7-2d09e15df9e1	pUC57_Cre	-	1561	7457	0	5825	40	111	5785	5718	0.988418	0.963275	10462	0.783982
e6ce65a0-7276-44b0-af8b-2e273ea34099	pUC57_Cre	-	2013	7457	3	5409	80	118	5326	5234	0.982726	0.947502	9204	0.951581
6b9b9091-d541-4756-98ac-5b7d42bdda64	pUC57_Cre	+	1	3977	3501	7421	79	135	3841	3752	0.976829	0.925277	6188	0.516889
edbcca67-4e95-4039-bb45-59f5d8f9f7e0	pUC57_Cre	+	920	6696	30	5771	130	165	5611	5490	0.978435	0.929563	9158	0.971097
800229d7-905c-4621-bbc1-30ba2f649afd	pUC57_Cre	-	4118	7394	1075	4312	47	86	3190	3120	0.978056	0.938911	5366	0.735023
f93d7bbc-83e1-4623-b7e8-3902ccc91f1d	pUC57_Cre	+	1	3980	3471	7419	73	104	3875	3760	0.970323	0.927937	6222	0.521394
eafc4296-7d20-408e-a92d-63c7975ff37d	pUC57_Cre	-	32	3428	0	3335	51	112	3284	3213	0.97838	0.932115	5396	0.976509
6da5bd22-4aa1-4381-af2c-a8acadae0fc0	pUC57_Cre	-	1	5982	1448	7329	123	223	5758	5563	0.966134	0.91137	8738	0.782869
ed6dfca7-94c9-4b38-a84a-c1b7a69e14f5	pUC57_Cre	+	1	3980	3412	7327	82	146	3833	3701	0.965562	0.911352	5830	0.522065
7745044a-b19e-4298-a7c3-6007bd5dfcd6	pUC57_Cre	-	255	7457	15	7051	112	278	6924	6739	0.973281	0.921384	10950	0.958737
221add5e-83b1-497d-9b2c-c6dbce4cd620	pUC57_Cre	-	4	3980	3428	7267	40	177	3799	3705	0.975257	0.92256	6088	0.52091
0a7c8350-aba7-4955-92ad-f5dc38fbbf85	pUC57_Cre	-	1	3980	3426	7275	56	186	3793	3700	0.975481	0.916976	6008	0.519518
56bc7a69-6163-4907-a73f-118222f3e0d8	pUC57_Cre	-	1	3980	3495	7471	67	70	3909	3849	0.984651	0.95131	6808	0.524276
a165a492-cc05-4ad2-8677-f227f4789543	pUC57_Cre	+	1	3970	3475	7378	61	127	3842	3733	0.971629	0.926303	6118	0.520737
2bf5adf1-4c17-41b4-8fdd-c1d7ad336cfe	pUC57_Cre	+	1	3968	3491	7396	70	132	3835	3738	0.974707	0.925935	6132	0.518524
cc6bd58b-cd42-4757-9473-855b4353cb10	pUC57_Cre	-	1	3980	3453	7367	51	116	3863	3801	0.98395	0.943176	6600	0.522451
546fc1be-5167-40fe-915a-bd5f78c89f06	pUC57_Cre	-	1	4769	2633	7319	91	173	4595	4430	0.964091	0.91171	7012	0.625425
6559038f-f6fc-4cc0-b1af-697b4465f1c2	pUC57_Cre	+	1	3980	3476	7421	54	88	3891	3807	0.978412	0.943962	6614	0.523406
ee257144-d201-4965-b640-d837377fbaf6	pUC57_Cre	-	1	7301	137	7311	118	244	7056	6860	0.972222	0.924778	11264	0.961963
c62c1abc-95c3-4c59-b90d-082c879ad506	pUC57_Cre	-	1	3981	3431	7288	44	167	3813	3731	0.978495	0.927187	6228	0.5214
d2fd455e-fe7f-4c7b-a2c1-914a19226b97	pUC57_Cre	-	3	4538	3503	7815	77	300	4235	4086	0.964817	0.88595	6010	0.567999
d936a08b-3fb4-47ce-90c9-2d97328f644b	pUC57_Cre	+	1	4011	3391	7336	65	130	3880	3768	0.971134	0.924663	6170	0.528899
f0e5cc72-05dd-4ab6-b26c-22b937a8092f	pUC57_Cre	-	1	3976	3447	7341	45	126	3849	3769	0.979215	0.937562	6436	0.522323
168707cf-d967-4550-afda-b5690c5c0dfd	pUC57_Cre	-	4	5208	2189	7295	74	172	5032	4930	0.97973	0.934066	8336	0.674893
3e9a7718-2c93-4cb4-8260-ab161197daa9	pUC57_Cre	+	3978	7457	25	3463	56	97	3382	3315	0.980189	0.937765	5668	0.551173
bac295ef-8cb2-4137-b99a-76f433b834f9	pUC57_Cre	+	1	5460	2008	7415	78	130	5329	5252	0.985551	0.948528	9256	0.718581
0fc1a3ef-8e74-45c7-b72e-602220bec408	pUC57_Cre	-	1	3980	3462	7365	58	134	3845	3742	0.973212	0.926926	6188	0.520368
4397dace-41d5-4d65-8352-5c40d88e8cd2	pUC57_Cre	+	1	3980	3449	7292	45	181	3798	3715	0.978146	0.923211	6158	0.519918
31203fa1-35a8-4048-b8ea-1890dc404625	pUC57_Cre	+	4	3980	3486	7384	56	134	3842	3744	0.974492	0.928571	6200	0.5194
a95a2d64-9244-4241-8d42-bf81cc4a0e3b	pUC57_Cre	+	4	3980	3460	7365	95	166	3810	3630	0.952756	0.891673	5282	0.51654
6389cc9e-671e-423c-8b6c-01ba63d2a742	pUC57_Cre	-	4	3980	3448	7387	49	86	3890	3794	0.975321	0.942609	6550	0.524612
8c6eda90-b9fb-44ea-80f1-24bbb2b7638d	pUC57_Cre	+	1402	5338	27	3915	22	70	3866	3836	0.99224	0.969176	7116	0.983965
a6a33a0d-a249-46f5-bf37-86c7c161b4a1	pUC57_Cre	+	1	3980	3481	7382	46	124	3855	3764	0.976394	0.935155	6428	0.521298
1a074108-f24a-47e0-a516-2bde7131f343	pUC57_Cre	-	536	6333	7	5724	88	168	5629	5534	0.983123	0.940357	9572	0.978616
4fe954ac-360f-437c-bcc0-4328cc6d440f	pUC57_Cre	+	1289	7457	29	6029	87	255	5913	5747	0.971926	0.918785	9294	0.807456
f1df7ab2-3cdb-4462-a515-da2ef86e7dad	pUC57_Cre	-	1	6704	698	7313	85	173	6530	6412	0.98193	0.944608	11172	0.889403
86eadcb4-bd68-42d0-9188-f354b417ae18	pUC57_Cre	+	3318	7457	28	4131	66	102	4037	3967	0.98266	0.943401	6842	0.542098
5b090a04-dfe5-4190-8d50-8b16f5b51c5f	pUC57_Cre	-	1	3980	3407	7326	67	127	3852	3736	0.969886	0.923381	6084	0.523939
3e777c06-ca95-4029-aaaf-8e67f32917bd	pUC57_Cre	+	596	3538	27	2889	53	133	2809	2701	0.961552	0.901836	4098	0.967287
499fea8d-e3bf-4f10-9742-16ba5462f8ea	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3d3b00ac-2657-42e3-869c-46b547b5f081	pUC57_Cre	+	3978	7457	24	3498	66	71	3408	3326	0.975939	0.938223	5670	0.536608
f1a4104c-2915-4a86-a8df-b078f5b160dc	pUC57_Cre	-	556	6353	0	5714	54	137	5660	5568	0.983746	0.951632	9866	0.985719
874d3ca4-74c6-425c-aab9-5435588304de	pUC57_Cre	+	3639	6000	28	2353	43	79	2282	2239	0.981157	0.931364	3698	0.96409
e1a4b1be-164b-4d20-ad5d-dee41c044de3	pUC57_Cre	-	1	3977	3461	7314	48	171	3805	3715	0.976347	0.923211	6112	0.518251
f4e31e5b-8b67-4e68-b65d-b50606e85c76	pUC57_Cre	-	1	4974	2432	7323	47	129	4844	4718	0.973988	0.939841	8060	0.659137
5ee68605-c941-48f1-a54a-278e9a532abd	pUC57_Cre	-	1	3663	1421	4904	51	230	3432	3339	0.972902	0.899273	5343	0.696146
07a1a090-2264-47af-864d-da9bbe72e292	pUC57_Cre	-	1	6514	1087	7518	114	196	6317	6195	0.980687	0.934812	10430	0.847237
822c0158-bb61-4196-a6bd-6d4de70744cc	pUC57_Cre	+	1	3980	3478	7383	48	122	3857	3763	0.975629	0.934443	6358	0.521639
6a530e1f-a8a1-4234-a43d-f81b79dd9930	pUC57_Cre	+	853	1628	26	803	23	21	754	741	0.982759	0.928571	1198	0.92402
473366e7-37bc-4449-bc75-30942ed7a7ba	pUC57_Cre	-	1656	7454	11	5770	79	118	5680	5569	0.980458	0.947592	9784	0.764263
7430cd52-c014-43a6-8268-3c98df20397e	pUC57_Cre	+	4	4745	2696	7357	106	186	4555	4401	0.966191	0.907984	6778	0.617627
4919dd78-5985-4fb0-8f10-3a2185cbc313	pUC57_Cre	+	1	3980	3349	7185	64	207	3772	3659	0.970042	0.905021	5652	0.52418
b41edc54-a560-4357-829e-278d239f9c78	pUC57_Cre	-	1	4011	3428	7473	110	75	3935	3862	0.981449	0.937379	6667	0.527763
68b64362-77bf-4e83-ba74-6e188295d312	pUC57_Cre	+	1	3980	3436	7334	61	142	3837	3709	0.966641	0.918069	5928	0.522254
480b2d38-3aa2-486f-86d6-dc7ece09b9a3	pUC57_Cre	+	1	3970	3498	7411	44	100	3869	3805	0.983458	0.948168	6706	0.522062
942cbe19-99ba-4a54-b00d-7e5001142bc7	pUC57_Cre	+	1	3980	3484	7408	63	118	3861	3773	0.977208	0.933449	6300	0.520421
16702548-6114-4121-a2c0-303b41cb496a	pUC57_Cre	+	1	7457	791	8196	118	169	7287	7137	0.979415	0.942303	12296	0.977334
7f3d6c75-41cd-4854-87d3-fac690bad77d	pUC57_Cre	+	3777	7457	28	3659	56	105	3575	3488	0.975664	0.933619	5854	0.551017
a0ae3aa9-226e-479d-8827-9b725209839a	pUC57_Cre	-	1	3980	3444	7351	45	117	3862	3792	0.981875	0.942346	6568	0.523377
a7389089-f1d0-4bf6-a3fa-741d01965125	pUC57_Cre	-	634	7457	4	6703	87	211	6612	6449	0.975348	0.933285	10850	0.9018
fcfd6e33-ab2f-4271-a57a-49bfd9683c07	pUC57_Cre	-	1	3979	3445	7383	57	97	3881	3787	0.975779	0.938538	6478	0.52354
a70d7997-ab10-4743-b521-7552f15d1e7f	pUC57_Cre	-	1	3980	3430	7347	38	100	3879	3807	0.981439	0.947722	6666	0.526109
c974c34e-6e2f-4838-93f6-fa2e5e8991ae	pUC57_Cre	+	4579	7457	29	2860	20	67	2811	2770	0.985414	0.955832	4974	0.885076
29bc58dc-3fd7-4b3b-a4b2-947ab48c5f4d	pUC57_Cre	-	3989	7457	0	3411	48	105	3363	3289	0.977996	0.935438	5556	0.461507
ed8c24c6-ab56-4d58-9cc6-7aaeeed527f2	pUC57_Cre	-	4	4386	3041	7345	46	124	4258	4185	0.982856	0.945122	7318	0.577356
7ebffdd5-d3c6-4a60-a677-d481ef159645	pUC57_Cre	+	1	3980	3472	7419	65	97	3882	3812	0.981968	0.942631	6568	0.522266
eb076415-4edf-4a5e-bb6d-1fb4614d1507	pUC57_Cre	-	1	3976	3420	7318	52	129	3846	3746	0.973999	0.930221	6218	0.523479
a9c966c6-ee57-469d-9cd3-54a3f2cfeee4	pUC57_Cre	-	1	3980	3442	7356	40	105	3874	3810	0.98348	0.947997	6674	0.524719
01cba24e-d2d1-4e22-9205-700d1a755c1a	pUC57_Cre	+	1454	7457	28	5943	66	154	5849	5724	0.978629	0.943154	9932	0.900262
6b74af27-c1a2-45c9-b080-768684a45e13	pUC57_Cre	-	1	3980	3438	7358	68	127	3852	3737	0.970145	0.9234	6096	0.521598
630278aa-327e-45dc-83ff-501fa75058a8	pUC57_Cre	+	1	3980	3488	7446	90	111	3868	3780	0.977249	0.928975	6262	0.518777
9fdd0785-daa2-48d0-8a68-9adcd1996c2b	pUC57_Cre	+	1	3980	3479	7413	68	113	3866	3760	0.972582	0.929083	6230	0.520603
e873e746-6bb7-4c1a-b643-8c0c4ba47380	pUC57_Cre	+	1	3970	3471	7381	61	120	3849	3739	0.971421	0.927792	6172	0.521474
44bfc232-e04f-470a-80e0-c5c03e90a3fd	pUC57_Cre	+	1031	5669	27	4619	73	119	4519	4423	0.978756	0.938866	7530	0.974342
