read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
f18c5789-5a48-4ef3-8eb1-1956753c5abc	pUC57_50Q_CRE_PURO	-	1	2670	4772	7417	32	56	2613	2557	0.978569	0.946686	4454	0.88787
f1ec6e76-006a-482e-8297-64920974880a	pUC57_50Q_CRE_PURO	+	3	2660	4784	7386	30	85	2572	2521	0.980171	0.938221	4296	0.873938
3ffba189-290b-4304-8f9d-9c9a9eaa9538	pUC57_50Q_CRE_PURO	-	4	2670	4709	7342	44	77	2589	2530	0.977211	0.933579	4286	0.879715
1b7bf45c-47b8-4bb4-9b4f-49cd60b9954e	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6559038f-f6fc-4cc0-b1af-697b4465f1c2	pUC57_50Q_CRE_PURO	+	4	2670	4784	7421	27	56	2610	2551	0.977395	0.947271	4472	0.88685
25e367cc-8dc0-4680-94f5-f8a0f1263b37	pUC57_50Q_CRE_PURO	-	1	2670	4759	7389	39	78	2591	2525	0.974527	0.932422	4228	0.880394
0619dc8d-57af-45a4-b71b-f1700661947d	pUC57_50Q_CRE_PURO	-	1	2944	4354	7306	71	62	2881	2822	0.979521	0.936297	4794	0.978933
6acf832b-7bee-4232-ac0e-5b4e07961f0e	pUC57_50Q_CRE_PURO	-	4	2670	4747	7375	40	78	2588	2541	0.981839	0.939024	4370	0.879375
4e0ed571-e57b-45b3-82da-1b7e6c3beb66	pUC57_50Q_CRE_PURO	+	2	612	4049	4649	16	26	584	566	0.969178	0.904153	900	0.198437
cc6bd58b-cd42-4757-9473-855b4353cb10	pUC57_50Q_CRE_PURO	-	8	2670	4765	7367	25	85	2577	2532	0.982538	0.942315	4408	0.875637
49b0c6ad-5dc6-4925-9b88-94d9af2df771	pUC57_50Q_CRE_PURO	+	2664	2944	23	295	1	9	271	266	0.98155	0.946619	460	0.0920829
3d448615-599d-4cda-84cf-8a80272f1aef	pUC57_50Q_CRE_PURO	+	1	2642	3827	6425	26	69	2572	2527	0.982504	0.947507	4408	0.873938
cf3836e9-8bfd-460e-83b8-a1da1be52cc2	pUC57_50Q_CRE_PURO	-	4	2670	4730	7362	37	71	2595	2548	0.981888	0.942656	4400	0.881753
749322c0-edf0-4e54-ade0-2e59078fb6b6	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
a3e0443d-9c4d-4753-85a4-055c5d123955	pUC57_50Q_CRE_PURO	+	1	2944	3913	6832	61	85	2858	2794	0.977607	0.930093	4680	0.971118
243efa2e-240d-444f-a184-a813883d972c	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
787fc21e-3d2b-4a2c-a27b-74298a1ebcd7	pUC57_50Q_CRE_PURO	-	1	2670	4757	7384	24	66	2603	2567	0.98617	0.953212	4558	0.884472
fefdcaf7-59b7-46f9-8b8f-32c041ef2acc	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
49bfaaac-94ee-4fb2-9564-6f8344af1963	pUC57_50Q_CRE_PURO	-	8	2944	1778	4676	36	74	2862	2821	0.985674	0.949192	4970	0.972477
e6ce65a0-7276-44b0-af8b-2e273ea34099	pUC57_50Q_CRE_PURO	-	703	2944	3	2226	47	65	2176	2138	0.982537	0.934441	3608	0.739382
07fd742e-ccb5-4850-ac56-8d68eaddd994	pUC57_50Q_CRE_PURO	-	386	2944	12	2531	28	67	2491	2456	0.985949	0.949729	4326	0.846415
10d1d690-760b-47e8-b461-5995e498bbec	pUC57_50Q_CRE_PURO	-	1	2670	4727	7330	27	93	2576	2536	0.984472	0.940653	4420	0.875297
43d02783-8e5e-4c62-839b-467874cd1123	pUC57_50Q_CRE_PURO	-	1	2670	4766	7379	30	86	2583	2533	0.980643	0.938496	4354	0.877676
e942d220-4966-46f8-b1b8-afc41568e88e	pUC57_50Q_CRE_PURO	-	5	2670	4769	7403	45	76	2589	2533	0.97837	0.934686	4276	0.879715
6d2f872f-1546-495f-921a-c8f1d95e91ce	pUC57_50Q_CRE_PURO	+	1	1531	4779	6303	29	35	1495	1443	0.965217	0.925593	2374	0.507985
5cf5320b-63b7-4715-a9a9-d5d7651985a5	pUC57_50Q_CRE_PURO	-	4	1736	5003	6704	18	49	1683	1628	0.96732	0.930286	2722	0.571865
2cdaee64-c5cc-4592-a248-2445e9706e2b	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
c32dcb1d-ef48-4973-9c0b-f66b3f3ea2e8	pUC57_50Q_CRE_PURO	+	1	2670	4783	7421	44	75	2594	2550	0.983038	0.939919	4406	0.881414
d259ba53-bf7b-44d7-b256-c04310f276de	pUC57_50Q_CRE_PURO	+	5	2670	4757	7401	37	58	2607	2545	0.976218	0.941895	4368	0.885831
48856329-98c2-4efb-b5e5-0d4d64d4ee47	pUC57_50Q_CRE_PURO	+	3	1065	3513	4573	16	18	1044	1020	0.977012	0.946197	1780	0.35474
3b8c85a4-978f-45eb-bfe2-690b7711bfaa	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ed8c24c6-ab56-4d58-9cc6-7aaeeed527f2	pUC57_50Q_CRE_PURO	-	4	2944	4331	7212	34	93	2847	2799	0.98314	0.941157	4856	0.96738
1ebb29e4-8da0-43ea-9178-5479c5b72176	pUC57_50Q_CRE_PURO	+	1	2944	3482	6395	31	61	2882	2822	0.979181	0.94889	4976	0.979273
a2e84d82-b65f-458e-bea6-67bd4c610da5	pUC57_50Q_CRE_PURO	+	1	2944	3353	6280	46	62	2881	2823	0.979868	0.944463	4906	0.978933
a2749722-df23-4646-90ed-58d59200cbdf	pUC57_50Q_CRE_PURO	+	1	2669	4787	7411	39	83	2585	2531	0.97911	0.934983	4298	0.878355
ceb4a7a7-a498-48f3-b02a-0d5b750158ea	pUC57_50Q_CRE_PURO	+	2472	2749	32	304	2	7	270	267	0.988889	0.956989	480	0.84375
fe1c5dc1-72bf-4075-8ead-90460698ed7f	pUC57_50Q_CRE_PURO	-	1	2944	2809	5727	42	67	2876	2819	0.980181	0.944389	4892	0.977234
a42693c5-5c75-40f1-bbcc-25eb29eff2f9	pUC57_50Q_CRE_PURO	-	1	2670	4778	7426	47	68	2601	2560	0.984237	0.942563	4442	0.883792
d447f051-03ff-4feb-8d58-f21792d9e94b	pUC57_50Q_CRE_PURO	-	3	2666	4762	7392	43	76	2587	2541	0.982219	0.939024	4356	0.879035
23e81b38-d522-4849-b7d7-fc2aea0090a6	pUC57_50Q_CRE_PURO	+	1	2670	4797	7434	29	61	2608	2545	0.975844	0.943291	4406	0.886171
07eb52e4-da4b-4dd9-873c-58b8894d8951	pUC57_50Q_CRE_PURO	+	1	2944	327	3252	35	53	2890	2825	0.977509	0.948623	4950	0.981991
90accf7a-eaa9-4a9a-b648-d31607433569	pUC57_50Q_CRE_PURO	-	1	2670	4755	7375	26	75	2594	2557	0.985736	0.948794	4512	0.881414
2e13afb3-99a8-44a2-82f3-71c49f34e09e	pUC57_50Q_CRE_PURO	-	1	2670	4743	7323	20	109	2560	2497	0.975391	0.928598	4188	0.869861
cd1bd670-be8e-40c5-9d99-2793b3b04d08	pUC57_50Q_CRE_PURO	+	1	2944	4758	7659	33	75	2868	2792	0.973501	0.938172	4792	0.974516
ef7e8ffc-47ff-4bc4-acee-672e4081744d	pUC57_50Q_CRE_PURO	-	1	2670	4732	7353	31	79	2590	2550	0.984556	0.944444	4448	0.880054
567d6306-88b9-4792-8d30-debfd3f53c90	pUC57_50Q_CRE_PURO	-	4	2670	4726	7342	32	82	2584	2549	0.986455	0.944774	4446	0.878016
019fea24-c06c-4c86-a276-34ad42797c2a	pUC57_50Q_CRE_PURO	+	1	2657	4772	7384	25	69	2587	2538	0.981059	0.946662	4436	0.879035
fc914b70-565d-48db-bb74-076a7ac805d2	pUC57_50Q_CRE_PURO	+	1	2944	2851	5743	25	76	2867	2828	0.986397	0.95283	5006	0.974176
73f5e005-8a68-4bfe-a563-69f8f14673c9	pUC57_50Q_CRE_PURO	-	3	2670	4743	7386	56	80	2587	2527	0.976807	0.928021	4166	0.879035
b73850ca-28fd-47dc-9095-dd6b9a2381a6	pUC57_50Q_CRE_PURO	+	1	2669	4802	7456	42	56	2612	2571	0.984303	0.948708	4514	0.88753
a9c966c6-ee57-469d-9cd3-54a3f2cfeee4	pUC57_50Q_CRE_PURO	-	1	2670	4744	7356	22	79	2590	2542	0.981467	0.94463	4406	0.880054
12d0d6b7-d88a-4897-b445-de4b5e5a72f1	pUC57_50Q_CRE_PURO	-	3	2670	4770	7335	27	129	2538	2476	0.975571	0.919079	4229	0.862385
20100fc8-8f4e-42f6-b898-3f5c7add7662	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
438ae9cc-908e-4821-a823-4be1edf58361	pUC57_50Q_CRE_PURO	+	2664	2944	8	277	0	11	269	266	0.988848	0.95	482	0.0914033
56bc7a69-6163-4907-a73f-118222f3e0d8	pUC57_50Q_CRE_PURO	-	4	2670	4816	7471	41	52	2614	2582	0.987758	0.953823	4602	0.888209
f223944d-b628-4f89-9321-49d6b8deea27	pUC57_50Q_CRE_PURO	+	1	2670	4792	7428	35	68	2601	2554	0.98193	0.944527	4466	0.883792
e4c362d1-c8ee-4aff-82fd-67f52efb092a	pUC57_50Q_CRE_PURO	-	1	2670	4743	7381	30	61	2608	2550	0.977761	0.944794	4414	0.886171
baca9dab-1b6d-466b-8caa-2ce64de2fc6b	pUC57_50Q_CRE_PURO	+	1961	2944	28	988	7	30	953	930	0.975866	0.939394	1598	0.323819
e76938c0-d98d-4cc5-be8b-9c064ce6b7c8	pUC57_50Q_CRE_PURO	-	1	2944	900	3792	32	83	2860	2804	0.98042	0.942521	4834	0.971797
40a081ee-4e86-48c4-989a-8e812dc0cff1	pUC57_50Q_CRE_PURO	-	1	2670	4750	7377	28	70	2599	2569	0.988457	0.95254	4602	0.883112
9e76033e-02df-4ef1-abf8-66f9f8e64b25	pUC57_50Q_CRE_PURO	-	1	2670	4802	7425	27	73	2596	2546	0.98074	0.944362	4404	0.882093
6945f6c2-6cc3-4b96-8718-c8e9c37a2f5a	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
a08dbc58-5130-4e47-9202-7caa15add55f	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
115734a5-37bf-4b0e-a4aa-9e13063cc830	pUC57_50Q_CRE_PURO	+	1	2944	1207	4120	36	66	2877	2808	0.976017	0.942598	4888	0.977574
499fea8d-e3bf-4f10-9742-16ba5462f8ea	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1a4621aa-8ca3-4cc1-bf18-ef16d023d704	pUC57_50Q_CRE_PURO	+	1	2670	4803	7395	29	106	2563	2496	0.973859	0.92513	4221	0.87088
2e6a0ea5-0664-4a5b-b553-b181c3f07c7f	pUC57_50Q_CRE_PURO	-	728	2944	15	2201	28	58	2158	2120	0.982391	0.944742	3676	0.733265
162ed370-3162-45e8-b552-f98c91e72c96	pUC57_50Q_CRE_PURO	+	869	2944	26	2081	31	51	2024	1993	0.984684	0.946344	3498	0.687734
bbbb402e-fcfb-4e42-ad11-af2d9f264a8b	pUC57_50Q_CRE_PURO	+	1	2658	4746	7390	28	41	2616	2573	0.983563	0.958287	4620	0.888889
2d1febee-ebd3-4532-881f-30f0a0cc1192	pUC57_50Q_CRE_PURO	+	2664	2944	23	299	3	7	273	270	0.989011	0.954064	480	0.4368
4d115230-31a9-4f75-96b7-2d09e15df9e1	pUC57_50Q_CRE_PURO	-	251	2944	0	2648	18	63	2630	2581	0.981369	0.952047	4596	0.893646
8f30af3e-0876-4e3d-b1e2-e5757a4316fd	pUC57_50Q_CRE_PURO	-	1	2670	4774	7443	64	64	2605	2562	0.983493	0.937431	4477	0.885151
aefe443b-a16a-4b8d-864e-83fa36243f9b	pUC57_50Q_CRE_PURO	-	1	2213	5181	7370	31	54	2158	2109	0.977294	0.940259	3632	0.733265
97d3c9a2-210f-4fd5-b6cf-9e3fa8a8fc30	pUC57_50Q_CRE_PURO	+	1	2670	4771	7421	48	67	2602	2542	0.976941	0.935591	4318	0.884132
cead6892-637b-45a7-86e3-ac219613aff5	pUC57_50Q_CRE_PURO	+	1	2655	4783	7402	28	63	2591	2548	0.983404	0.950037	4470	0.880394
4ce54f76-b321-4c34-a78f-ffac7bbf57c1	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2054a44a-c590-4ed9-9985-d36dd1d157e8	pUC57_50Q_CRE_PURO	+	1	795	4817	5616	14	9	785	770	0.980892	0.95297	1366	0.266735
59a07506-00b4-4d51-aa6b-6423f8b103b3	pUC57_50Q_CRE_PURO	-	1	2670	4735	7357	39	86	2583	2532	0.980256	0.935007	4314	0.877676
c6f23326-a147-4f49-bfcc-1eb3d13ca3e6	pUC57_50Q_CRE_PURO	+	1	2660	4783	7398	25	69	2590	2521	0.973359	0.93927	4346	0.880054
625163cb-f9c7-42ed-a117-e1b3ee17135e	pUC57_50Q_CRE_PURO	+	4	2944	631	3510	19	80	2860	2812	0.983217	0.950321	4950	0.971797
a1ff1477-fb0d-4514-841b-216b78dd4ced	pUC57_50Q_CRE_PURO	-	1	2670	4753	7389	44	77	2592	2528	0.975309	0.93181	4250	0.880734
b789e45f-1f8a-481c-81a1-9a7f491958d2	pUC57_50Q_CRE_PURO	-	4	2944	1647	4556	34	65	2875	2818	0.980174	0.947545	4942	0.976894
81b4165a-dd26-45c9-9b1f-debf4f932395	pUC57_50Q_CRE_PURO	-	1	2670	4763	7366	41	107	2562	2507	0.978532	0.925092	4122	0.87054
15f63f9d-461a-4ec2-8670-a3bb7e76b7d9	pUC57_50Q_CRE_PURO	+	1	2670	4805	7460	40	54	2615	2567	0.981644	0.947582	4514	0.888549
73514182-7e5b-4958-805c-8ca20bacd887	pUC57_50Q_CRE_PURO	-	1	2670	4755	7400	34	58	2611	2538	0.972041	0.938957	4352	0.88719
3c2ffb6a-c726-4898-ba3b-562c516a309d	pUC57_50Q_CRE_PURO	+	1	2670	4767	7384	24	76	2593	2547	0.98226	0.945785	4466	0.881074
ed0166fd-cf16-453d-8d46-f87b5f1a60c7	pUC57_50Q_CRE_PURO	-	4	2670	4756	7379	39	82	2584	2537	0.981811	0.937893	4312	0.878016
bb2cd422-02ee-4f9f-a819-c17eca8ba7f1	pUC57_50Q_CRE_PURO	-	1	2670	4746	7405	51	61	2608	2555	0.979678	0.939338	4394	0.886171
9a98eec8-8dab-4448-9fd4-eb4d4963eb54	pUC57_50Q_CRE_PURO	-	3	2944	701	3597	33	78	2863	2816	0.983584	0.946873	4946	0.972817
bac295ef-8cb2-4137-b99a-76f433b834f9	pUC57_50Q_CRE_PURO	+	1	2944	3320	6223	46	86	2857	2807	0.982499	0.93911	4826	0.970778
c6a112d3-ce35-4ebd-bb2d-51eb66d0dc99	pUC57_50Q_CRE_PURO	+	1	2670	4814	7442	19	60	2609	2550	0.977386	0.948661	4478	0.88651
8609892b-b1d1-43a8-b5f5-61afa4af39f5	pUC57_50Q_CRE_PURO	+	1302	2944	28	1647	25	48	1594	1574	0.987453	0.944211	2730	0.541624
84624d61-e561-419a-9cbd-0941bc0c72ae	pUC57_50Q_CRE_PURO	-	1	2670	4745	7374	22	62	2607	2568	0.98504	0.954292	4588	0.885831
7e9dbd77-86b9-448e-aedd-c0bc306842f1	pUC57_50Q_CRE_PURO	+	2657	2944	23	308	3	5	282	280	0.992908	0.965517	504	0.0958206
b1488656-7a86-4d9b-9870-8a20e78fcf93	pUC57_50Q_CRE_PURO	-	1	2050	5375	7375	26	75	1974	1930	0.97771	0.93012	3242	0.670744
c0c3e99c-db9f-4dda-bfea-42f525c48671	pUC57_50Q_CRE_PURO	+	1	2944	3775	6694	44	68	2875	2798	0.973217	0.936726	4772	0.976894
d53c7be8-ecf8-4f62-a241-fd09071eeb99	pUC57_50Q_CRE_PURO	+	1	2944	1052	3987	40	48	2895	2863	0.988946	0.959772	5190	0.98369
b9b0a966-93dd-4fee-800e-0731bf22ceb9	pUC57_50Q_CRE_PURO	-	1	2075	5356	7405	29	54	2020	1980	0.980198	0.941512	3410	0.686374
1ba84907-608f-49e9-92f7-cc8e52b99a67	pUC57_50Q_CRE_PURO	+	1	2944	2526	5401	35	103	2840	2773	0.976408	0.931162	4662	0.965002
a52ef72e-f0b2-4bf9-b4e2-1fcf6aeb2a2e	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6f6b5871-762f-4a54-a294-53f11fb3a4ee	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
b67dc91b-f52e-497f-929d-461b2fc2cb8d	pUC57_50Q_CRE_PURO	+	4	2670	4790	7419	30	67	2599	2553	0.982301	0.946958	4448	0.883112
66cac857-1587-44bf-b409-9a694a1b7daf	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6106b318-7f44-4184-9592-658803f8fdad	pUC57_50Q_CRE_PURO	+	3	2939	1688	4585	34	73	2863	2814	0.982885	0.947475	4938	0.972817
7544c838-587f-4ff9-99fd-57336bb9f35e	pUC57_50Q_CRE_PURO	+	1	2670	4777	7405	23	64	2605	2568	0.985797	0.953938	4570	0.885151
b63f2335-9a48-425d-b3ad-2f5076bd7fb5	pUC57_50Q_CRE_PURO	+	2664	2944	23	296	2	9	271	268	0.98893	0.950355	474	0.0920829
a6a33a0d-a249-46f5-bf37-86c7c161b4a1	pUC57_50Q_CRE_PURO	+	1	2670	4780	7382	27	94	2575	2511	0.975146	0.93138	4260	0.874958
c18c9449-d0b0-4e6e-b94b-d5fbb4fc4ded	pUC57_50Q_CRE_PURO	-	3	1491	3876	5345	19	38	1450	1427	0.984138	0.946914	2512	0.492695
6c512258-0914-43fc-8a00-032fb1f6756b	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
e9bfdfe0-01a2-4afa-b23a-2373227dc8ba	pUC57_50Q_CRE_PURO	+	1	2660	4820	7440	35	74	2585	2534	0.980271	0.940609	4350	0.878355
00caebf6-18a8-4026-a5b1-b37442e4950f	pUC57_50Q_CRE_PURO	-	2792	2944	13	163	3	5	147	145	0.986395	0.935484	246	0.049949
51568b5c-26cf-4f0e-9af8-e575ea55fab4	pUC57_50Q_CRE_PURO	+	1	2660	4756	7365	32	82	2577	2532	0.982538	0.940914	4380	0.875637
d32752be-1d64-4d57-a543-f222a03eea6c	pUC57_50Q_CRE_PURO	-	2837	2940	15	118	0	0	103	102	0.990291	0.990291	200	0.309309
cbbf9328-804c-4798-b652-bcb3f2844324	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
37053c18-5ccd-401f-b19d-2f11a1c6b640	pUC57_50Q_CRE_PURO	+	2664	2944	23	296	1	8	272	268	0.985294	0.953737	482	0.0924227
c0f2e982-8238-4c97-bd81-067e9ef1c681	pUC57_50Q_CRE_PURO	-	4	2670	4757	7389	34	68	2598	2533	0.974981	0.938148	4306	0.882773
b5a6d6d6-9c71-41bc-878a-dae866291801	pUC57_50Q_CRE_PURO	-	4	2670	4733	7360	25	64	2602	2552	0.980784	0.948346	4486	0.884132
34daa32d-6bcd-4d4e-a602-1a422e17321e	pUC57_50Q_CRE_PURO	-	1	2670	4744	7403	44	54	2615	2576	0.985086	0.949502	4524	0.888549
4b68ab4a-a416-442d-bee9-384e406eb78c	pUC57_50Q_CRE_PURO	-	1	2666	4777	7400	36	78	2587	2533	0.979126	0.937801	4310	0.879035
a02ac98a-d5c2-4acf-9681-3ada8a4cbbc5	pUC57_50Q_CRE_PURO	+	1	2670	4801	7291	24	203	2466	2415	0.979319	0.896769	4017	0.83792
21f7eb94-14eb-4974-8a0f-ff4530811615	pUC57_50Q_CRE_PURO	-	1	2670	4712	7352	32	61	2608	2545	0.975844	0.942244	4400	0.886171
ebf8b25a-4352-434b-b00e-aeadfbad60fc	pUC57_50Q_CRE_PURO	-	5	2670	4763	7395	25	58	2607	2574	0.987342	0.956877	4630	0.885831
c98a91ee-2eb3-449a-a897-18d111652e23	pUC57_50Q_CRE_PURO	+	1	2670	4767	7386	32	82	2587	2531	0.978353	0.93706	4302	0.879035
0c1d69f9-1d0e-400d-a787-1d19841abdc7	pUC57_50Q_CRE_PURO	+	1	2944	2359	5284	37	55	2888	2822	0.977147	0.94698	4952	0.981312
b193fd25-d8ef-47ce-b5d5-04fa8e16ff6c	pUC57_50Q_CRE_PURO	+	4	2782	4377	7142	54	67	2711	2667	0.98377	0.941737	4624	0.921169
3a2192b3-335e-4c4c-aab1-71d7e83fef37	pUC57_50Q_CRE_PURO	-	1	2670	4748	7391	40	66	2603	2547	0.978486	0.940199	4382	0.884472
41807474-1d36-4b0f-a7e7-06c9e8859a53	pUC57_50Q_CRE_PURO	-	1	2670	4672	7319	37	59	2610	2562	0.981609	0.946785	4484	0.88685
538a42aa-9fef-4005-8c5e-3df0611e04ba	pUC57_50Q_CRE_PURO	-	1418	2944	0	1509	16	33	1493	1472	0.985934	0.954604	2614	0.507305
e46fd94c-53d4-4d12-8654-bc699aaa8baa	pUC57_50Q_CRE_PURO	+	2671	2944	29	301	5	6	267	264	0.988764	0.94964	462	0.0907238
01beff74-7418-4c8d-ac26-8deafddad921	pUC57_50Q_CRE_PURO	+	1	2660	4793	7404	21	69	2590	2540	0.980695	0.947761	4432	0.880054
08e59077-e0d8-4d7b-bbca-5b55e88c1eaf	pUC57_50Q_CRE_PURO	-	1	311	4578	4889	7	6	304	302	0.993421	0.952681	538	0.103296
c00a3c06-c137-4c44-a8e6-dde44d872722	pUC57_50Q_CRE_PURO	-	1	2666	4745	7340	31	101	2564	2518	0.982059	0.933976	4252	0.87122
3151cc03-5933-4260-9d01-94b352d2ae2c	pUC57_50Q_CRE_PURO	+	1	2666	4761	7395	40	71	2594	2522	0.972244	0.932347	4218	0.881414
b28763be-958b-4036-a059-413dc07c7f68	pUC57_50Q_CRE_PURO	+	1	2670	4811	7472	43	51	2618	2568	0.980901	0.946903	4468	0.889568
2f083ea9-65db-434b-957a-84a3fa6a543e	pUC57_50Q_CRE_PURO	+	1	2670	4779	7393	22	77	2592	2526	0.974537	0.938685	4330	0.880734
96823138-e7b5-46b9-9519-c9d048da5436	pUC57_50Q_CRE_PURO	+	1	2944	2376	5292	36	63	2880	2826	0.98125	0.94864	4962	0.978593
82548239-ff9e-444e-980e-62700306f96d	pUC57_50Q_CRE_PURO	+	1	2670	4770	7393	18	64	2605	2540	0.975048	0.945292	4432	0.885151
fc0aa107-725e-4f7c-8f1f-94181afe8fb0	pUC57_50Q_CRE_PURO	+	1	2944	3762	6661	37	81	2862	2810	0.981831	0.942953	4888	0.972477
295ecc85-71a4-42cd-9942-8275583246c3	pUC57_50Q_CRE_PURO	+	444	2944	25	2493	27	59	2441	2401	0.983613	0.950139	4218	0.829426
01568ca8-63d7-401a-8001-1a8c0d2c3829	pUC57_50Q_CRE_PURO	-	2391	2670	2	276	3	8	271	269	0.99262	0.953901	484	0.891447
75e0ab11-827d-4af9-8ac0-a817160a8060	pUC57_50Q_CRE_PURO	-	1	2671	4715	7323	33	95	2575	2522	0.979418	0.933037	4244	0.874958
b92c05af-6702-4067-b36c-22d121082fe8	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cf37618f-f0f3-4eb4-bd3e-b558c1d41178	pUC57_50Q_CRE_PURO	+	1	2660	4754	7400	34	47	2612	2578	0.986983	0.957297	4618	0.88753
8c6eda90-b9fb-44ea-80f1-24bbb2b7638d	pUC57_50Q_CRE_PURO	+	92	2944	27	2842	18	55	2797	2777	0.992849	0.967596	5128	0.950391
9a6e2aa6-1b58-4673-9df3-709780158d30	pUC57_50Q_CRE_PURO	+	164	2944	26	2775	22	53	2727	2695	0.988266	0.961813	4884	0.926606
a8a49611-1127-4424-b784-f37b302522b7	pUC57_50Q_CRE_PURO	-	4	2677	5062	7709	48	74	2599	2533	0.974606	0.930908	4258	0.883112
a7dc3325-96b6-42ff-b89b-757517335a50	pUC57_50Q_CRE_PURO	-	4	2670	4784	7401	24	73	2593	2562	0.988045	0.952416	4534	0.881074
81ac5473-4f65-4592-a292-f2079802fca9	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
f0e5cc72-05dd-4ab6-b26c-22b937a8092f	pUC57_50Q_CRE_PURO	-	1	2666	4752	7341	25	101	2564	2514	0.980499	0.934573	4272	0.87122
c00612e5-bddc-4fcf-8f0f-7291054fae65	pUC57_50Q_CRE_PURO	+	1	2670	4764	7401	22	54	2615	2572	0.983556	0.955779	4604	0.888549
421998be-7e8a-4135-ac11-93d47b6d72d6	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ece6bbd4-d69b-4aa0-8396-7869a525890e	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0cacaace-fab0-4d42-915e-e7c207620e48	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
188a355c-cb50-40b1-9bcb-d1ba64175b4a	pUC57_50Q_CRE_PURO	+	1499	2944	23	1431	5	42	1403	1365	0.972915	0.941379	2360	0.476724
66e4270f-b354-4f53-b23a-46b4fb34e6ff	pUC57_50Q_CRE_PURO	-	1	2944	142	3044	28	69	2874	2802	0.974948	0.943117	4874	0.976555
3e61f500-844a-4cb2-ba86-19dc29aa67c8	pUC57_50Q_CRE_PURO	-	48	855	2047	2818	18	54	753	744	0.988048	0.901818	1227	0.264675
